respondent_id,wave,segment,brand,metric,metric_kind,family,value,weight,practical_threshold,measurement_source
W2-0124,2025 Q4,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,4.1748,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,Trust,rating,Relationship,1.0,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,Perceived quality,rating,Relationship,1.8429,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0124,2025 Q4,Core category buyers,Lumen,Attachment construct,construct,Relationship,2.5562,0.94867,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0124,2025 Q4,Core category buyers,Lumen,Reputation,rating,Relationship,3.362,0.94867,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Familiarity,rating,Funnel,5.1175,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,0.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Association favourability,rating,Associations,5.2342,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,3.2217,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Trust,rating,Relationship,5.3082,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Perceived quality,rating,Relationship,3.6697,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Northstar,Attachment construct,construct,Relationship,2.5766,1.08692,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0125,2025 Q4,Core category buyers,Northstar,Reputation,rating,Relationship,4.4494,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Awareness,binary,Funnel,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Familiarity,rating,Funnel,5.4916,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Consideration,binary,Funnel,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Recent usage,binary,Funnel,0.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Association favourability,rating,Associations,6.0712,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,4.4221,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Trust,rating,Relationship,3.4666,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Perceived quality,rating,Relationship,5.7382,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Harbor,Attachment construct,construct,Relationship,4.4374,1.08692,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0125,2025 Q4,Core category buyers,Harbor,Reputation,rating,Relationship,3.9951,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Familiarity,rating,Funnel,2.8031,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Consideration,binary,Funnel,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Recent usage,binary,Funnel,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,0.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,1.08692,0.03,Single tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Association favourability,rating,Associations,3.1645,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,5.1313,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Trust,rating,Relationship,4.2243,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Perceived quality,rating,Relationship,5.1292,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0125,2025 Q4,Core category buyers,Lumen,Attachment construct,construct,Relationship,4.3504,1.08692,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0125,2025 Q4,Core category buyers,Lumen,Reputation,rating,Relationship,3.7494,1.08692,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Familiarity,rating,Funnel,5.3367,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Consideration,binary,Funnel,0.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,1.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,0.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Association favourability,rating,Associations,4.5581,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,4.6838,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Trust,rating,Relationship,3.5175,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Perceived quality,rating,Relationship,4.3621,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Northstar,Attachment construct,construct,Relationship,5.5831,0.96887,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0126,2025 Q4,Core category buyers,Northstar,Reputation,rating,Relationship,3.9888,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Awareness,binary,Funnel,0.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Familiarity,rating,Funnel,2.861,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Consideration,binary,Funnel,1.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Recent usage,binary,Funnel,1.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Association favourability,rating,Associations,5.3494,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,4.7356,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Trust,rating,Relationship,4.311,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Perceived quality,rating,Relationship,3.2254,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Harbor,Attachment construct,construct,Relationship,3.6737,0.96887,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0126,2025 Q4,Core category buyers,Harbor,Reputation,rating,Relationship,1.9206,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Awareness,binary,Funnel,1.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Familiarity,rating,Funnel,5.9059,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Consideration,binary,Funnel,0.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,0.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,0.96887,0.03,Single tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Association favourability,rating,Associations,3.31,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,3.9089,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Trust,rating,Relationship,2.6184,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Perceived quality,rating,Relationship,5.2052,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0126,2025 Q4,Core category buyers,Lumen,Attachment construct,construct,Relationship,4.0692,0.96887,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W2-0126,2025 Q4,Core category buyers,Lumen,Reputation,rating,Relationship,4.3151,0.96887,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0127,2025 Q4,Light category buyers,Northstar,Awareness,binary,Funnel,1.0,0.94112,0.03,Single tracker item; fictional wording owned by the example author
W2-0127,2025 Q4,Light category buyers,Northstar,Familiarity,rating,Funnel,4.2613,0.94112,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0127,2025 Q4,Light category buyers,Northstar,Consideration,binary,Funnel,0.0,0.94112,0.03,Single tracker item; fictional wording owned by the example author
W2-0127,2025 Q4,Light category buyers,Northstar,Recent usage,binary,Funnel,0.0,0.94112,0.03,Single tracker item; fictional wording owned by the example author
W2-0127,2025 Q4,Light category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,0.94112,0.03,Single tracker item; fictional wording owned by the example author
W2-0127,2025 Q4,Light category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,0.94112,0.03,Single tracker item; fictional wording owned by the example author
W2-0127,2025 Q4,Light category buyers,Northstar,Association favourability,rating,Associations,4.028,0.94112,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W2-0127,2025 Q4,Light category buyers,Northstar,Perceived uniqueness,rating,Associations,3.4723,0.94112,0.2,Single 1–7 tracker item; fictional wording owned by the example author
